id,premium,renewal,improvement,incentives
95987,28500,0.9818449733520378,0.0,0.0
12704,3300,0.9579331662815415,0.0,0.0
89124,3300,0.8127170090352439,0.0,0.0
55042,20100,0.9901556769001285,0.0,0.0
42876,9600,0.6663630094296733,0.0,0.0
55131,22200,0.9898362195212298,0.0,0.0
81563,5400,0.9814277170959604,0.0,0.0
42577,7500,0.9704383353413015,0.0,0.0
94691,11700,0.92724388412326,0.0,0.0
24257,3300,0.9195445300255168,0.0,0.0
32913,24300,0.973656412543017,0.0,0.0
78855,9600,0.9929558121480894,0.0,0.0
106650,3300,0.9912565040904209,0.0,0.0
77403,22200,0.9118458139079807,0.0,0.0
22116,7500,0.8374894757791657,0.0,0.0
74446,9600,0.9913187463505392,0.0,0.0
31816,5700,0.9744521767190829,0.0,0.0
46528,3300,0.967682312335436,0.0,0.0
70679,7500,0.7925184724556259,0.0,0.0
29593,3300,0.9317383694800973,0.0,0.0
91637,9600,0.9383189370384735,0.0,0.0
108995,1200,0.9777826191153798,0.0,0.0
102474,13800,0.9880372463455955,0.0,0.0
31753,5400,0.8005844581586764,0.0,0.0
107955,36900,0.986593244458986,0.0,0.0
5065,11700,0.6239676276791913,0.0,0.0
36070,13800,0.986144881516316,0.0,0.0
42925,3300,0.9904960176101499,0.0,0.0
30957,11700,0.8791180442126544,0.0,0.0
26842,1200,0.9897317057300377,0.0,0.0
68884,15900,0.9550418291638555,0.0,0.0
113953,5400,0.9935180084887253,0.0,0.0
15814,3300,0.9940872740541161,0.0,0.0
102144,18000,0.9910798897165046,0.0,0.0
65370,1200,0.9952845258343664,0.0,0.0
94094,3300,0.9938454860212934,0.0,0.0
15686,11700,0.9694057656052955,0.0,0.0
23814,3300,0.9850737103154775,0.0,0.0
88030,5700,0.8957186491817115,0.0,0.0
43122,5400,0.9935247817123939,0.0,0.0
89867,3300,0.8344706762227542,0.0,0.0
35251,3300,0.9825633318146855,0.0,0.0
63622,3300,0.9340115637968862,0.0,0.0
5208,11700,0.9658693782287813,0.0,0.0
73924,5700,0.949261133962226,0.0,0.0
27254,5700,0.9627305580291801,0.0,0.0
87978,28500,0.979268999723576,0.0,0.0
31048,5400,0.8458184761803651,0.0,0.0
49114,13800,0.9906512198316181,0.0,0.0
15269,5400,0.9857766517597332,0.0,0.0
22404,1200,0.7617245326226727,0.0,0.0
53162,7500,0.9862080629562235,0.0,0.0
38623,5700,0.8717873941509656,0.0,0.0
55195,20100,0.8419133905566716,0.0,0.0
62810,9600,0.9758260185340305,0.0,0.0
61310,20100,0.9573942952365815,0.0,0.0
39070,41100,0.9837591483274308,0.0,0.0
65747,3300,0.9371314989032065,0.0,0.0
34046,11700,0.9906278385410138,0.0,0.0
91411,11700,0.9932772549754909,0.0,0.0
61950,5700,0.9137912864679278,0.0,0.0
93174,9600,0.990067701930626,0.0,0.0
26822,5400,0.9320417043370682,0.0,0.0
96158,3300,0.9873385202166689,0.0,0.0
46755,7500,0.956738714167725,0.0,0.0
11518,3300,0.9912410466424494,0.0,0.0
12478,11700,0.991887520984542,0.0,0.0
35791,5700,0.7968442135342522,0.0,0.0
104625,3300,0.9313589181514125,0.0,0.0
84024,9600,0.9938062154607904,0.0,0.0
59859,3300,0.9952845258343664,0.0,0.0
80838,3300,0.9940072841902188,0.0,0.0
57051,5400,0.9903189988398073,0.0,0.0
40218,13800,0.947782930292174,0.0,0.0
40483,3300,0.992570546216573,0.0,0.0
41900,5400,0.9624694613028378,0.0,0.0
35126,3300,0.9673049549525671,0.0,0.0
827,9600,0.9816409732527127,0.0,0.0
36531,5400,0.9940333700795281,0.0,0.0
38996,7500,0.8696104278920339,0.0,0.0
45017,20100,0.9866247963559541,0.0,0.0
11124,1200,0.9682301301422344,0.0,0.0
24211,5400,0.9931994398212267,0.0,0.0
73521,5700,0.986592862928736,0.0,0.0
60876,7500,0.9067602127737838,0.0,0.0
80658,11700,0.9488960321467189,0.0,0.0
102045,11700,0.9648391435099184,0.0,0.0
53235,5400,0.8643160489041279,0.0,0.0
73017,3300,0.9946138870886108,0.0,0.0
59221,5400,0.9306896433515925,0.0,0.0
54008,11700,0.6843493103115249,0.0,0.0
113241,7500,0.8048945818774658,0.0,0.0
30624,9600,0.9834325969187953,0.0,0.0
50470,5400,0.972149346242519,0.0,0.0
13798,20100,0.8190419811441003,0.0,0.0
27315,1200,0.9315876000185387,0.0,0.0
110839,13800,0.9202830916010524,0.0,0.0
21336,20100,0.9946487711993272,0.0,0.0
32696,32700,0.8735208541265463,0.0,0.0
85498,18000,0.9725996682088606,0.0,0.0
53294,7500,0.9652931678726875,0.0,0.0
49227,9600,0.9955932437111112,0.0,0.0
72298,34800,0.9917134200791201,0.0,0.0
45909,28500,0.9956747445176878,0.0,0.0
20132,1200,0.987393024899796,0.0,0.0
35772,49500,0.9828806576721164,0.0,0.0
4141,5400,0.9234531184153059,0.0,0.0
50051,13800,0.9892615547363561,0.0,0.0
46170,5400,0.8996636787415753,0.0,0.0
41352,9600,0.9239860670226715,0.0,0.0
16729,13800,0.6862392846335081,0.0,0.0
91950,7500,0.9819812976056953,0.0,0.0
40827,9600,0.9709227286541582,0.0,0.0
86019,11700,0.91838423226298,0.0,0.0
28657,9600,0.9583346373900469,0.0,0.0
13921,28500,0.9863392990398672,0.0,0.0
56786,9600,0.9416282865830164,0.0,0.0
71708,5400,0.9611233921387993,0.0,0.0
100762,30600,0.9708483017721302,0.0,0.0
103542,15900,0.9326327903837607,0.0,0.0
98016,5400,0.9542524237915725,0.0,0.0
43794,3300,0.9934859659437003,0.0,0.0
18623,11700,0.968428980248534,0.0,0.0
17462,7500,0.5314389820959261,0.0,0.0
14546,7500,0.9774487109129084,0.0,0.0
92613,5700,0.9601837521750325,0.0,0.0
90793,5400,0.9786628809588269,0.0,0.0
8500,13800,0.9820972707483008,0.0,0.0
8729,5400,0.9869351480899975,0.0,0.0
35341,1200,0.9925612064896183,0.0,0.0
89162,3300,0.9907415852358227,0.0,0.0
97677,22200,0.988334834890985,0.0,0.0
45744,13800,0.9933244003091477,0.0,0.0
49272,13800,0.9574598606933611,0.0,0.0
34013,5400,0.6619175872434141,0.0,0.0
99343,11700,0.8089552284325285,0.0,0.0
24661,13800,0.974462875431248,0.0,0.0
79220,15900,0.9945601847051253,0.0,0.0
45730,3300,0.9169766982792333,0.0,0.0
64706,5700,0.9576964901672746,0.0,0.0
7848,7500,0.968869546363048,0.0,0.0
41092,13800,0.9960141909292254,0.0,0.0
49020,11700,0.8492349448047587,0.0,0.0
107416,9600,0.9929149644859467,0.0,0.0
71665,13800,0.9904018639609437,0.0,0.0
107368,20100,0.9623099690005346,0.0,0.0
56654,7500,0.9913327116541001,0.0,0.0
13659,7500,0.9924559708847913,0.0,0.0
43173,15900,0.9580314374010672,0.0,0.0
78649,9600,0.9558773223181134,0.0,0.0
24999,7500,0.9085852541174356,0.0,0.0
18862,13800,0.9877352909742534,0.0,0.0
55906,7500,0.9488843833796982,0.0,0.0
58526,3300,0.9743939159565939,0.0,0.0
98328,9600,0.9320616673678161,0.0,0.0
5313,5400,0.9694130787549635,0.0,0.0
68347,28500,0.9921959842949859,0.0,0.0
42562,22200,0.9758356229428643,0.0,0.0
21842,39000,0.9912775311173281,0.0,0.0
81613,7500,0.33264300633856353,0.0,0.0
71658,13800,0.9500184756211785,0.0,0.0
39893,7500,0.8930173687502772,0.0,0.0
110708,51600,0.967663143234367,0.0,0.0
76197,15900,0.7752936979081048,0.0,0.0
91712,5700,0.9671742364976109,0.0,0.0
26840,5400,0.9933598499892371,0.0,0.0
40702,3300,0.9380761876979611,0.0,0.0
726,9600,0.9171696333318873,0.0,0.0
78363,11700,0.9424501384832848,0.0,0.0
43541,18000,0.9749440147948468,0.0,0.0
53558,1200,0.9537289630067318,0.0,0.0
104754,3300,0.9089780892228828,0.0,0.0
98301,5400,0.9873372851527309,0.0,0.0
63515,1200,0.8170685765426908,0.0,0.0
30836,20100,0.9960141909292254,0.0,0.0
6607,32700,0.5697462112669186,0.0,0.0
37442,3300,0.9171696333318873,0.0,0.0
69560,1200,0.9791833516649278,0.0,0.0
73220,1200,0.9127641171004649,0.0,0.0
64394,9600,0.9897709972468184,0.0,0.0
100018,3300,0.9754838166301492,0.0,0.0
30324,1200,0.9205667876607944,0.0,0.0
84317,13800,0.9729508334184886,0.0,0.0
83056,20100,0.99208463581138,0.0,0.0
51202,1200,0.9596865370795029,0.0,0.0
58348,3300,0.9928190857079021,0.0,0.0
28955,13800,0.8880822081678232,0.0,0.0
21767,18000,0.9908982453197076,0.0,0.0
39921,5400,0.9770213929733733,0.0,0.0
102075,11700,0.9103848346237934,0.0,0.0
10414,11700,0.9703993089981338,0.0,0.0
110783,9600,0.9895177924664174,0.0,0.0
105971,3300,0.9871507015265811,0.0,0.0
73048,5400,0.9615228560736656,0.0,0.0
14377,32700,0.992034855482438,0.0,0.0
68560,5400,0.9926966984044682,0.0,0.0
70949,7500,0.9838898612285821,0.0,0.0
81874,3300,0.9699948054664497,0.0,0.0
45802,15900,0.99224560325824,0.0,0.0
98313,7500,0.9905169907546604,0.0,0.0
104113,1200,0.9747388010804543,0.0,0.0
42724,7500,0.9923513365798212,0.0,0.0
110864,11700,0.9852117781790634,0.0,0.0
16907,18000,0.9456121297815173,0.0,0.0
31428,9600,0.7046808396937101,0.0,0.0
38442,13800,0.9949726872396008,0.0,0.0
13237,1200,0.978001917427986,0.0,0.0
8639,20100,0.9428531593650482,0.0,0.0
93462,5400,0.9697032812843964,0.0,0.0
61213,9600,0.8799943910676508,0.0,0.0
51043,3300,0.9208801146525825,0.0,0.0
23780,5400,0.9705464133089583,0.0,0.0
11612,7500,0.9647026261843297,0.0,0.0
3664,7500,0.9925695547017793,0.0,0.0
9489,7500,0.9882712268793101,0.0,0.0
27909,15900,0.9693634076246955,0.0,0.0
110854,20100,0.9303413140992652,0.0,0.0
97168,11700,0.9896374820922923,0.0,0.0
51556,22200,0.9856628495295557,0.0,0.0
98071,13800,0.9910087103096367,0.0,0.0
17290,5700,0.8419717964656118,0.0,0.0
11435,11700,0.9873277908922102,0.0,0.0
70354,3300,0.9725068198120481,0.0,0.0
73857,5700,0.9707638012260839,0.0,0.0
77542,13800,0.9385086968073802,0.0,0.0
100368,3300,0.9027064826186865,0.0,0.0
83757,5400,0.9704479440017167,0.0,0.0
42899,36900,0.982452312649254,0.0,0.0
39187,13800,0.9952236552306901,0.0,0.0
48830,9600,0.9609068499408547,0.0,0.0
109479,32700,0.9835174144029136,0.0,0.0
84870,5700,0.6912267900470204,0.0,0.0
7539,9600,0.9839451103882161,0.0,0.0
84766,7500,0.9712092604751881,0.0,0.0
84030,3300,0.9738959290148459,0.0,0.0
22064,5400,0.9074646229187996,0.0,0.0
106003,9600,0.9826815430772622,0.0,0.0
113710,9600,0.9208436143944871,0.0,0.0
75607,11700,0.9207751019825711,0.0,0.0
70192,9600,0.9808095029164364,0.0,0.0
67471,5400,0.9124091048988644,0.0,0.0
38912,7500,0.9889480974814352,0.0,0.0
3373,9600,0.9773288854391895,0.0,0.0
104447,1200,0.9733750573765446,0.0,0.0
1962,3300,0.9401718061411184,0.0,0.0
79887,18000,0.9913995588390567,0.0,0.0
105710,1200,0.9819907502998433,0.0,0.0
89211,1200,0.9737914773239756,0.0,0.0
33760,7500,0.9341040063319092,0.0,0.0
16146,18000,0.9898562547419202,0.0,0.0
67539,7500,0.9765202926114137,0.0,0.0
87258,3300,0.917593185787413,0.0,0.0
113317,32700,0.9926694420472553,0.0,0.0
5890,9600,0.9903779721739403,0.0,0.0
56708,13800,0.9860268561619748,0.0,0.0
27880,45300,0.9947841098209961,0.0,0.0
14084,7500,0.987632817555922,0.0,0.0
55705,11700,0.968507893134845,0.0,0.0
12440,11700,0.9087654693327436,0.0,0.0
70470,15900,0.5431741502789468,0.0,0.0
67297,3300,0.9526370267183648,0.0,0.0
106653,5400,0.9052999161584447,0.0,0.0
42183,15900,0.9658693782287813,0.0,0.0
94541,7500,0.9820833374815011,0.0,0.0
66211,9600,0.9770720698524659,0.0,0.0
42463,1200,0.8917621295911434,0.0,0.0
50968,7500,0.9744808411320209,0.0,0.0
23684,13800,0.7063557513330186,0.0,0.0
9294,5400,0.9722686976886161,0.0,0.0
111477,3300,0.9888960497321838,0.0,0.0
2965,45300,0.9515086508831228,0.0,0.0
70338,1200,0.916686251071123,0.0,0.0
47809,11700,0.9575900397436298,0.0,0.0
51865,7500,0.9190380074612622,0.0,0.0
33166,20100,0.9851050132093992,0.0,0.0
17612,11700,0.9565502650899298,0.0,0.0
52667,51600,0.9671190257864533,0.0,0.0
90389,7500,0.9401786854573736,0.0,0.0
26238,11700,0.9910194823249404,0.0,0.0
37843,22200,0.9914724972076072,0.0,0.0
87950,5700,0.8884499293601502,0.0,0.0
103729,9600,0.9931029493310779,0.0,0.0
103140,20100,0.9848669752464383,0.0,0.0
103002,1200,0.905713549925019,0.0,0.0
94444,26400,0.9358215401055915,0.0,0.0
92198,13800,0.9158250031914109,0.0,0.0
26385,9600,0.9908809182170772,0.0,0.0
25640,3300,0.7951567713645473,0.0,0.0
74503,9600,0.991519772988672,0.0,0.0
67106,28500,0.981203393663659,0.0,0.0
80859,7500,0.8848699060298844,0.0,0.0
94183,18000,0.9641014269863272,0.0,0.0
62525,13800,0.9717101674311285,0.0,0.0
7836,15900,0.9603623707353558,0.0,0.0
108767,1200,0.9817563732022274,0.0,0.0
49609,13800,0.9032333447212672,0.0,0.0
110112,7500,0.9780161109394132,0.0,0.0
51678,1200,0.9947449243010672,0.0,0.0
11406,7500,0.99497034789287,0.0,0.0
82693,5400,0.9488265266382958,0.0,0.0
107358,3300,0.9912829791012587,0.0,0.0
22608,3300,0.9926398662587272,0.0,0.0
71265,9600,0.9893397578640178,0.0,0.0
77230,3300,0.9837837418953168,0.0,0.0
26401,1200,0.8102930421630694,0.0,0.0
24345,1200,0.6626451860807802,0.0,0.0
39206,3300,0.45420482467157647,0.0,0.0
39047,11700,0.9637246488531097,0.0,0.0
97028,13800,0.9858953282202871,0.0,0.0
34370,22200,0.9904619910537571,0.0,0.0
38030,26400,0.9781908945855388,0.0,0.0
45516,1200,0.9708476257070725,0.0,0.0
36928,41100,0.9947667957545607,0.0,0.0
99019,7500,0.9942544626741062,0.0,0.0
41367,15900,0.9384954233358243,0.0,0.0
17060,11700,0.9703801966118534,0.0,0.0
60697,28500,0.9941016701151252,0.0,0.0
11134,7500,0.9463947577921513,0.0,0.0
323,28500,0.9896416174122002,0.0,0.0
49028,1200,0.9893813933731724,0.0,0.0
26482,3300,0.9902912771522259,0.0,0.0
12635,7500,0.9878683403304279,0.0,0.0
74062,11700,0.9732951100059803,0.0,0.0
88360,9600,0.9941557117435784,0.0,0.0
111642,11700,0.9245878419784147,0.0,0.0
40104,7500,0.9924831322385157,0.0,0.0
53986,1200,0.9948132305144733,0.0,0.0
59946,5400,0.9440198741064825,0.0,0.0
44461,13800,0.952264028504659,0.0,0.0
23223,15900,0.7722772341676125,0.0,0.0
9714,5400,0.9814739003490777,0.0,0.0
25333,13800,0.9926999709151666,0.0,0.0
11596,1200,0.9695756518637374,0.0,0.0
84455,18000,0.9882189213547032,0.0,0.0
77873,3300,0.9792390968035192,0.0,0.0
100456,11700,0.9830267008447731,0.0,0.0
106476,13800,0.989882079396086,0.0,0.0
109608,7500,0.9844866370284592,0.0,0.0
80712,9600,0.9845337713967431,0.0,0.0
79128,13800,0.984971547893435,0.0,0.0
96597,3300,0.9892152591463886,0.0,0.0
30765,1200,0.9735995434280295,0.0,0.0
55318,11700,0.8831985796541124,0.0,0.0
83387,5400,0.9869049614056653,0.0,0.0
111251,3300,0.9634421984097,0.0,0.0
42956,13800,0.990185078540922,0.0,0.0
72673,1200,0.837522430128989,0.0,0.0
18756,5700,0.9632930880250886,0.0,0.0
11313,3300,0.9838208468699502,0.0,0.0
19015,13800,0.9946945841000775,0.0,0.0
78165,5400,0.6998119588830104,0.0,0.0
19805,9600,0.9646000185810362,0.0,0.0
84610,18000,0.9905169907546604,0.0,0.0
100049,11700,0.9936829432564709,0.0,0.0
14086,5400,0.9941828649088186,0.0,0.0
112957,11700,0.9929878945321007,0.0,0.0
85723,9600,0.9796429636804889,0.0,0.0
53009,9600,0.9870880749241607,0.0,0.0
93652,5700,0.8358553506676457,0.0,0.0
29748,18000,0.9567414808902305,0.0,0.0
540,36900,0.8788512050052337,0.0,0.0
13096,32700,0.9914331449202713,0.0,0.0
59889,13800,0.9722518601785639,0.0,0.0
53280,3300,0.8960626631286898,0.0,0.0
15950,22200,0.9931451195993342,0.0,0.0
59329,1200,0.9894550636021523,0.0,0.0
32892,5400,0.9783333934544942,0.0,0.0
63882,1200,0.9884321555112864,0.0,0.0
27111,7500,0.9573769927298561,0.0,0.0
58654,13800,0.9764549301971828,0.0,0.0
15114,13800,0.9707073922358891,0.0,0.0
32375,18000,0.9933838017697157,0.0,0.0
57913,32700,0.9950183837833061,0.0,0.0
67421,22200,0.9877776439963621,0.0,0.0
57077,5400,0.9858805529118898,0.0,0.0
16797,5400,0.8249064574737985,0.0,0.0
3302,5400,0.8050777643290808,0.0,0.0
110366,13800,0.9833597714584327,0.0,0.0
32524,18000,0.9570328554972156,0.0,0.0
7967,9600,0.9859493012752727,0.0,0.0
38576,11700,0.9919338326089534,0.0,0.0
27392,15900,0.940451547890862,0.0,0.0
18458,7500,0.9521093122199661,0.0,0.0
20918,3300,0.99428617356385,0.0,0.0
21571,20100,0.9818683666564021,0.0,0.0
83838,13800,0.9901585853962109,0.0,0.0
23933,5400,0.9322196152943826,0.0,0.0
103924,1200,0.6481884627999502,0.0,0.0
36130,1200,0.9940018880398894,0.0,0.0
18769,3300,0.9674760483801519,0.0,0.0
34939,1200,0.9732468937115593,0.0,0.0
66985,9600,0.9461110678883943,0.0,0.0
33642,1200,0.9860624690192118,0.0,0.0
48898,3300,0.9737242290479226,0.0,0.0
68284,5400,0.901390595363041,0.0,0.0
9134,15900,0.9327910728940799,0.0,0.0
113547,5400,0.8821636383000384,0.0,0.0
44150,3300,0.8785079417711876,0.0,0.0
59046,7500,0.9230647372593969,0.0,0.0
29501,3300,0.9296541010362941,0.0,0.0
39667,30600,0.9317390242886484,0.0,0.0
58177,1200,0.7906362437462076,0.0,0.0
111128,7500,0.9389852190043048,0.0,0.0
9116,5700,0.7538089331117341,0.0,0.0
65693,5400,0.9704098346722743,0.0,0.0
29874,7500,0.9890934549132779,0.0,0.0
1247,5400,0.8284323649017187,0.0,0.0
27415,3300,0.9830404576400673,0.0,0.0
22743,9600,0.9949104990573416,0.0,0.0
19763,9600,0.9503094635679706,0.0,0.0
66075,1200,0.788685087936239,0.0,0.0
106922,26400,0.9549581226895637,0.0,0.0
15434,9600,0.9530950513913912,0.0,0.0
22427,13800,0.9705047688112116,0.0,0.0
16306,3300,0.9933711691428997,0.0,0.0
100258,5700,0.9709737341600695,0.0,0.0
31555,3300,0.9803338411018665,0.0,0.0
88519,5400,0.9923548129505673,0.0,0.0
25706,3300,0.7383226186727874,0.0,0.0
27918,5400,0.9203791742638912,0.0,0.0
66695,5400,0.9939080637019302,0.0,0.0
81774,9600,0.9940654965854697,0.0,0.0
60093,11700,0.9904186391761562,0.0,0.0
96371,7500,0.9913217692505495,0.0,0.0
17042,3300,0.8448301718947947,0.0,0.0
30615,5400,0.9787686504679741,0.0,0.0
96835,15900,0.9930419462019896,0.0,0.0
42924,9600,0.9890671980269574,0.0,0.0
109977,11700,0.6843855292657313,0.0,0.0
28388,26400,0.9867160747709252,0.0,0.0
83882,13800,0.6993711761377338,0.0,0.0
113795,15900,0.8509370919710846,0.0,0.0
22695,5400,0.9773496355561619,0.0,0.0
3246,13800,0.9798111502773225,0.0,0.0
64875,7500,0.8326543622541113,0.0,0.0
72497,13800,0.9883737289704253,0.0,0.0
53287,7500,0.9863791199429025,0.0,0.0
71654,13800,0.9943001243810972,0.0,0.0
2623,5400,0.9858321007416302,0.0,0.0
29452,1200,0.9615200705381848,0.0,0.0
70267,3300,0.9335349484503317,0.0,0.0
2657,7500,0.9872913134389075,0.0,0.0
31909,5700,0.9824761006738415,0.0,0.0
3004,3300,0.9940402596976684,0.0,0.0
95439,1200,0.9936161699669265,0.0,0.0
12087,24300,0.9735358493589003,0.0,0.0
23915,1200,0.9908155681359793,0.0,0.0
13830,3300,0.9917805022003962,0.0,0.0
110887,5400,0.9946732237458203,0.0,0.0
595,5400,0.6307263959652074,0.0,0.0
25400,5400,0.9000162066604952,0.0,0.0
59113,7500,0.9874312852088506,0.0,0.0
109329,1200,0.9776198463967862,0.0,0.0
14003,1200,0.7500571786001399,0.0,0.0
113098,60000,0.7944968569574716,0.0,0.0
49376,5700,0.9893893156566642,0.0,0.0
102927,11700,0.9535751947575866,0.0,0.0
78533,5700,0.9687980306165486,0.0,0.0
276,9600,0.9842216386025454,0.0,0.0
60147,3300,0.989841468198975,0.0,0.0
18293,1200,0.9528071821111554,0.0,0.0
95366,41100,0.9863950436567795,0.0,0.0
100727,13800,0.9058930360481421,0.0,0.0
19891,7500,0.9726604899491813,0.0,0.0
111467,24300,0.9919840741964411,0.0,0.0
102804,3300,0.9934397014367873,0.0,0.0
14299,5400,0.9350838754534345,0.0,0.0
51554,7500,0.935247216616331,0.0,0.0
29989,1200,0.9414361185158214,0.0,0.0
42415,7500,0.9296112295416791,0.0,0.0
75533,30600,0.9889909335147735,0.0,0.0
9933,3300,0.7567818792881889,0.0,0.0
31792,18000,0.9899227940493033,0.0,0.0
77066,7500,0.9663921118980205,0.0,0.0
98311,13800,0.4953867423097003,0.0,0.0
105273,9600,0.9838900449616582,0.0,0.0
59354,18000,0.9029937533817922,0.0,0.0
96616,3300,0.5485697562519904,0.0,0.0
72585,24300,0.9902767050267293,0.0,0.0
36578,28500,0.9744011799103531,0.0,0.0
66739,11700,0.9946451084061914,0.0,0.0
26404,1200,0.9438182894448496,0.0,0.0
82789,5400,0.9926966984044682,0.0,0.0
96858,7500,0.8570581569590766,0.0,0.0
61981,9600,0.9676624234894105,0.0,0.0
97849,5700,0.9753717922150706,0.0,0.0
21744,20100,0.9881253567138295,0.0,0.0
5122,11700,0.9799216818785705,0.0,0.0
74371,11700,0.9938804281472823,0.0,0.0
109550,5400,0.9822864598921496,0.0,0.0
94834,9600,0.9736828123625028,0.0,0.0
90853,5400,0.9667528066220481,0.0,0.0
99293,30600,0.9894809412540666,0.0,0.0
70899,26400,0.9825633318146855,0.0,0.0
71472,3300,0.9905765831643538,0.0,0.0
60262,1200,0.9787208558781418,0.0,0.0
51370,3300,0.9283746991291408,0.0,0.0
37953,5400,0.9732192872770342,0.0,0.0
43052,5400,0.9776928658303128,0.0,0.0
108466,11700,0.9933686706263375,0.0,0.0
19756,3300,0.31578751191670107,0.0,0.0
103678,3300,0.9756547678374172,0.0,0.0
59411,9600,0.9802989733352458,0.0,0.0
56796,1200,0.5858359556929,0.0,0.0
94537,11700,0.9549409796555658,0.0,0.0
71750,7500,0.9824519883499837,0.0,0.0
76168,11700,0.9356104520665434,0.0,0.0
30276,1200,0.9941204548140297,0.0,0.0
89463,1200,0.9190514335047523,0.0,0.0
54444,22200,0.9875940265940107,0.0,0.0
61023,7500,0.9937203803465628,0.0,0.0
18835,7500,0.9342519060675122,0.0,0.0
71099,13800,0.9848759764925427,0.0,0.0
53887,1200,0.9910685063645284,0.0,0.0
78593,5400,0.9257753512105594,0.0,0.0
74950,36900,0.9839340721598252,0.0,0.0
623,1200,0.8099748183664741,0.0,0.0
58296,20100,0.9919912803003241,0.0,0.0
4465,11700,0.961922076986481,0.0,0.0
24226,5400,0.99026778173604,0.0,0.0
21054,7500,0.9878201996493285,0.0,0.0
113817,22200,0.9951208385924611,0.0,0.0
56264,5400,0.9798708263798499,0.0,0.0
38794,18000,0.9864568253577523,0.0,0.0
15554,9600,0.991435391872751,0.0,0.0
109649,3300,0.9066862819912909,0.0,0.0
14171,18000,0.9891156131328878,0.0,0.0
41688,11700,0.9546367072564955,0.0,0.0
33770,15900,0.9462205277724539,0.0,0.0
98794,11700,0.9226867024399199,0.0,0.0
85242,13800,0.9890997145894993,0.0,0.0
41321,3300,0.9948051097783095,0.0,0.0
21516,24300,0.9505606476329022,0.0,0.0
109785,3300,0.9812704045283313,0.0,0.0
46497,5400,0.9772439917738761,0.0,0.0
12887,32700,0.9908982453197076,0.0,0.0
23642,13800,0.9917917413226802,0.0,0.0
2294,11700,0.9861030103760012,0.0,0.0
111302,5400,0.9698820893379215,0.0,0.0
42406,7500,0.9879543946106968,0.0,0.0
84232,5400,0.9944410613560617,0.0,0.0
26269,9600,0.9899127715189009,0.0,0.0
17717,18000,0.9879039360322039,0.0,0.0
21881,11700,0.5208961457622475,0.0,0.0
627,26400,0.9941660323910181,0.0,0.0
28010,5400,0.8239071976121682,0.0,0.0
5144,7500,0.9689889199245358,0.0,0.0
68690,13800,0.9882294995096316,0.0,0.0
14509,5400,0.9225424795021568,0.0,0.0
66079,9600,0.9296026174635982,0.0,0.0
68442,13800,0.8289421314604251,0.0,0.0
18134,15900,0.9919051220999039,0.0,0.0
80192,7500,0.9866260718748308,0.0,0.0
79854,1200,0.9911236813666578,0.0,0.0
74650,1200,0.9945115959808124,0.0,0.0
53490,18000,0.9503680548945441,0.0,0.0
92369,9600,0.9795490901464405,0.0,0.0
113548,9600,0.986449806274955,0.0,0.0
51092,9600,0.8687268191879293,0.0,0.0
100075,9600,0.9925117006448315,0.0,0.0
23789,7500,0.9872524908699339,0.0,0.0
17271,18000,0.9870758839716418,0.0,0.0
100616,11700,0.5982820627912595,0.0,0.0
49860,7500,0.9720849545253213,0.0,0.0
55747,18000,0.9319562829272753,0.0,0.0
100875,43200,0.9681757072901643,0.0,0.0
101248,11700,0.82388219293976,0.0,0.0
110541,15900,0.974548117795652,0.0,0.0
44191,13800,0.9890082317238643,0.0,0.0
31636,9600,0.9794557284991307,0.0,0.0
81770,9600,0.9934805210789185,0.0,0.0
24810,32700,0.963313056942894,0.0,0.0
106799,11700,0.9685527661654858,0.0,0.0
19286,9600,0.9938668275767429,0.0,0.0
56703,24300,0.98881405959198,0.0,0.0
62520,11700,0.9871034699629238,0.0,0.0
88359,60000,0.9778328499288618,0.0,0.0
40747,3300,0.9705833277981665,0.0,0.0
14792,5400,0.9804844129716956,0.0,0.0
24436,24300,0.993468331980054,0.0,0.0
86819,24300,0.9894201579790518,0.0,0.0
55439,5700,0.912113844660975,0.0,0.0
67176,5700,0.9066031628283251,0.0,0.0
68890,5400,0.36044994614761067,0.0,0.0
52635,5700,0.9024332461861256,0.0,0.0
89487,11700,0.4008549497381097,0.0,0.0
41702,7500,0.9898786520544732,0.0,0.0
42910,11700,0.9887417438310027,0.0,0.0
47027,13800,0.982857951826066,0.0,0.0
29894,11700,0.9938895108521139,0.0,0.0
86814,18000,0.9649372659531121,0.0,0.0
93496,3300,0.9911165200496572,0.0,0.0
78398,22200,0.9606252602158035,0.0,0.0
81274,7500,0.9847891020770515,0.0,0.0
70238,1200,0.9895789053307419,0.0,0.0
65025,7500,0.9843283154875606,0.0,0.0
98852,9600,0.9842642938044885,0.0,0.0
54708,43200,0.9686157598040659,0.0,0.0
89291,7500,0.9908055274485161,0.0,0.0
74614,13800,0.9798083255523296,0.0,0.0
76617,1200,0.9809774573463278,0.0,0.0
6759,11700,0.7643084500424979,0.0,0.0
80981,1200,0.6284166029950852,0.0,0.0
4967,3300,0.9906285245880543,0.0,0.0
94247,3300,0.9922665706620059,0.0,0.0
87382,3300,0.993917952008062,0.0,0.0
66868,9600,0.9915801446039256,0.0,0.0
93688,11700,0.9264894312236643,0.0,0.0
95876,9600,0.9410524633200368,0.0,0.0
97516,15900,0.9376002427623038,0.0,0.0
